series_id,source_file,total_length,annotation_type,anomaly_end_index,last_anomalous_index,post_anomaly_suffix_len,num_anomalous_points,notes
tiltAPB1,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/197_UCR_Anomaly_tiltAPB1_100000_114283_114350.txt,130001,filename_anomaly_interval,114350,,15651,67,anomaly_end_index_from_filename
tiltAPB2,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/198_UCR_Anomaly_tiltAPB2_50000_124159_124985.txt,128767,filename_anomaly_interval,124985,,3782,826,anomaly_end_index_from_filename
tiltAPB3,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/199_UCR_Anomaly_tiltAPB3_40000_114000_114370.txt,129489,filename_anomaly_interval,114370,,15119,370,anomaly_end_index_from_filename
tiltAPB4,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/200_UCR_Anomaly_tiltAPB4_20000_67995_67996.txt,128001,filename_anomaly_interval,67996,,60005,1,anomaly_end_index_from_filename
CHARISfive,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/201_UCR_Anomaly_CHARISfive_10000_17001_17016.txt,41347,filename_anomaly_interval,17016,,24331,15,anomaly_end_index_from_filename
CHARISfive,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/202_UCR_Anomaly_CHARISfive_10411_10998_11028.txt,41790,filename_anomaly_interval,11028,,30762,30,anomaly_end_index_from_filename
CHARISfive,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/203_UCR_Anomaly_CHARISfive_10500_10995_11028.txt,41612,filename_anomaly_interval,11028,,30584,33,anomaly_end_index_from_filename
CHARISfive,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/204_UCR_Anomaly_CHARISfive_12412_15000_15070.txt,41999,filename_anomaly_interval,15070,,26929,70,anomaly_end_index_from_filename
CHARISfive,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/205_UCR_Anomaly_CHARISfive_9812_28995_29085.txt,39870,filename_anomaly_interval,29085,,10785,90,anomaly_end_index_from_filename
CHARISten,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/206_UCR_Anomaly_CHARISten_25130_29080_29140.txt,42000,filename_anomaly_interval,29140,,12860,60,anomaly_end_index_from_filename
CHARISten,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/207_UCR_Anomaly_CHARISten_3165_26929_26989.txt,39870,filename_anomaly_interval,26989,,12881,60,anomaly_end_index_from_filename
CHARISten,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/208_UCR_Anomaly_CHARISten_5130_27929_27989.txt,40870,filename_anomaly_interval,27989,,12881,60,anomaly_end_index_from_filename
Fantasia,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/209_UCR_Anomaly_Fantasia_19000_26970_27270.txt,92000,filename_anomaly_interval,27270,,64730,300,anomaly_end_index_from_filename
Italianpowerdemand,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.txt,119819,filename_anomaly_interval,74996,,44823,96,anomaly_end_index_from_filename
Italianpowerdemand,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.txt,119580,filename_anomaly_interval,39336,,80244,96,anomaly_end_index_from_filename
Italianpowerdemand,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.txt,29931,filename_anomaly_interval,29504,,427,24,anomaly_end_index_from_filename
STAFFIIIDatabase,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/213_UCR_Anomaly_STAFFIIIDatabase_33211_126920_127370.txt,300000,filename_anomaly_interval,127370,,172630,450,anomaly_end_index_from_filename
STAFFIIIDatabase,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370.txt,299690,filename_anomaly_interval,126370,,173320,650,anomaly_end_index_from_filename
STAFFIIIDatabase,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.txt,299990,filename_anomaly_interval,107370,,192620,650,anomaly_end_index_from_filename
STAFFIIIDatabase,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.txt,299890,filename_anomaly_interval,161370,,138520,650,anomaly_end_index_from_filename
STAFFIIIDatabase,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370.txt,299690,filename_anomaly_interval,151370,,148320,650,anomaly_end_index_from_filename
STAFFIIIDatabase,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.txt,299940,filename_anomaly_interval,211370,,88570,650,anomaly_end_index_from_filename
STAFFIIIDatabase,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.txt,299840,filename_anomaly_interval,64852,,234988,220,anomaly_end_index_from_filename
STAFFIIIDatabase,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370.txt,299790,filename_anomaly_interval,251370,,48420,650,anomaly_end_index_from_filename
STAFFIIIDatabase,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.txt,298340,filename_anomaly_interval,164852,,133488,1220,anomaly_end_index_from_filename
mit14046longtermecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700.txt,211502,filename_anomaly_interval,91700,,119802,500,anomaly_end_index_from_filename
mit14046longtermecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.txt,180386,filename_anomaly_interval,131700,,48686,500,anomaly_end_index_from_filename
mit14046longtermecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.txt,199753,filename_anomaly_interval,191700,,8053,500,anomaly_end_index_from_filename
mit14046longtermecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.txt,199999,filename_anomaly_interval,143300,,56699,300,anomaly_end_index_from_filename
mit14046longtermecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.txt,190001,filename_anomaly_interval,123300,,66701,300,anomaly_end_index_from_filename
mit14134longtermecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/227_UCR_Anomaly_mit14134longtermecg_11231_29000_29100.txt,59302,filename_anomaly_interval,29100,,30202,100,anomaly_end_index_from_filename
mit14134longtermecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850.txt,59000,filename_anomaly_interval,47850,,11150,20,anomaly_end_index_from_filename
mit14134longtermecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.txt,59000,filename_anomaly_interval,57970,,1030,10,anomaly_end_index_from_filename
mit14134longtermecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.txt,59000,filename_anomaly_interval,19610,,39390,100,anomaly_end_index_from_filename
mit14134longtermecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790.txt,59000,filename_anomaly_interval,47790,,11210,260,anomaly_end_index_from_filename
mit14134longtermecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.txt,59000,filename_anomaly_interval,57790,,1210,260,anomaly_end_index_from_filename
mit14157longtermecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.txt,92710,filename_anomaly_interval,24501,,68209,1,anomaly_end_index_from_filename
mit14157longtermecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/234_UCR_Anomaly_mit14157longtermecg_18913_24600_24601.txt,98710,filename_anomaly_interval,24601,,74109,1,anomaly_end_index_from_filename
mit14157longtermecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/235_UCR_Anomaly_mit14157longtermecg_18913_75450_75451.txt,97300,filename_anomaly_interval,75451,,21849,1,anomaly_end_index_from_filename
mit14157longtermecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390.txt,97000,filename_anomaly_interval,46390,,50610,40,anomaly_end_index_from_filename
mit14157longtermecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370.txt,97000,filename_anomaly_interval,90370,,6630,810,anomaly_end_index_from_filename
mit14157longtermecg,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/238_UCR_Anomaly_mit14157longtermecg_21311_72600_72780.txt,99000,filename_anomaly_interval,72780,,26220,180,anomaly_end_index_from_filename
taichidbS0715Master,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/239_UCR_Anomaly_taichidbS0715Master_190037_593450_593514.txt,897667,filename_anomaly_interval,593514,,304153,64,anomaly_end_index_from_filename
taichidbS0715Master,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.txt,900000,filename_anomaly_interval,884200,,15800,100,anomaly_end_index_from_filename
taichidbS0715Master,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100.txt,900000,filename_anomaly_interval,839100,,60900,1700,anomaly_end_index_from_filename
tilt12744mtable,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.txt,286667,filename_anomaly_interval,104890,,181777,260,anomaly_end_index_from_filename
tilt12744mtable,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.txt,250001,filename_anomaly_interval,203400,,46601,45,anomaly_end_index_from_filename
tilt12754table,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/244_UCR_Anomaly_tilt12754table_100013_104630_104890.txt,300262,filename_anomaly_interval,104890,,195372,260,anomaly_end_index_from_filename
tilt12754table,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/245_UCR_Anomaly_tilt12754table_100211_270800_271070.txt,298747,filename_anomaly_interval,271070,,27677,270,anomaly_end_index_from_filename
tilt12755mtable,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/246_UCR_Anomaly_tilt12755mtable_100211_270800_271070.txt,299867,filename_anomaly_interval,271070,,28797,270,anomaly_end_index_from_filename
tilt12755mtable,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.txt,200000,filename_anomaly_interval,121980,,78020,80,anomaly_end_index_from_filename
weallwalk,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/248_UCR_Anomaly_weallwalk_2000_4702_4707.txt,8432,filename_anomaly_interval,4707,,3725,5,anomaly_end_index_from_filename
weallwalk,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/249_UCR_Anomaly_weallwalk_2753_8285_8315.txt,10524,filename_anomaly_interval,8315,,2209,30,anomaly_end_index_from_filename
weallwalk,/Users/conquerormikrokosmos/Downloads/LAPTOP MAC/MYUNIVERSITY/ĐẠI HỌC QUỐC GIA TPHCM/ĐH KHOA HỌC TỰ NHIÊN/Khoá luận tốt nghiệp/bachelor-thesis-2026/data/AnomalyArchive/250_UCR_Anomaly_weallwalk_2951_7290_7296.txt,10468,filename_anomaly_interval,7296,,3172,6,anomaly_end_index_from_filename
